"URL","都道府県","経営主体","病院名","病床数","住所","電話"
"http://www.souken-kai.or.jp/","島根県","医療法人","松江記念病院",116,"島根県松江市上乃木3-4-1","0852-27-8111"
"http://www.sekisyukai.or.jp/","島根県","社会医療法人","六日市病院",110,"島根県鹿足郡吉賀町六日市368-4","0856-77-1581"
"http://www.syourinkai.or.jp","島根県","社会医療法人","安来第一病院",381,"島根県安来市安来町899-1","0854-22-3411"
"http://www.matsue-seikyo.jp/","島根県","医療生協","松江生協病院",351,"島根県松江市西津田8-8-8","0852-23-1111"
"http://okayamamc.jp/index.php","岡山県","独立行政法人国立病院機構","岡山医療センター",609,"岡山県岡山市北区田益1711-1","086-294-9911"
"http://www.okayamah.johas.go.jp/","岡山県","独立行政法人労働者健康安全機構","岡山労災病院",358,"岡山県岡山市南区築港緑町1-10-25","086-262-0131"
"http://www.popmc.jp/","岡山県","地方独立行政法人","岡山県精神科医療センター",252,"岡山県岡山市北区鹿田本町3-16","086-225-3821"
"http://okayama-gmc.or.jp/shimin/","岡山県","地方独立行政法人","岡山市立市民病院",400,"岡山県岡山市北区北長瀬表町3-20-1","086-737-3000"
"http://www.okayama-med.jrc.or.jp","岡山県","日赤","岡山赤十字病院",500,"岡山県岡山市北区青江2-1-1","086-222-8811"
"http://www.okayamasaiseikai.or.jp","岡山県","済生会","岡山済生会外来センター病院",80,"岡山県岡山市北区伊福町1-17-18","086-252-2211"
"http://www.okayamasaiseikai.or.jp/","岡山県","済生会","岡山済生会総合病院",473,"岡山県岡山市北区国体町2番25号","086-252-2211"
"http://www.saiseikaikibi.jp/","岡山県","済生会","済生会吉備病院",75,"岡山県岡山市北区高松原古才584-1","086-287-8655"
"http://www.kyokuto.or.jp/","岡山県","公益法人","岡山旭東病院",202,"岡山県岡山市中区倉田567-1","086-276-3231"
"http://www.okakenko.jp/","岡山県","公益法人","岡山県健康づくり財団附属病院",126,"岡山県岡山市北区平田408-1","086-241-0880"
"http://www.okayama-reha-hp.or.jp/","岡山県","公益法人","岡山リハビリテーション病院",129,"岡山県岡山市中区倉田503-1","086-274-7001"
"http://www.kchnet.or.jp/","岡山県","公益法人","倉敷中央病院",1166,"岡山県倉敷市美和1-1-1","086-422-0210"
"https://www.kchnet.or.jp/krh/","岡山県","公益法人","倉敷中央病院リバーサイド",130,"岡山県倉敷市鶴の浦2-6-11","086-448-1111"
"http://www.zikei.or.jp","岡山県","公益法人","慈圭病院",570,"岡山県岡山市南区浦安本町100-2","086-262-1191"
"http://www.tamashimahosp.or.jp/","岡山県","公益法人","玉島病院",166,"岡山県倉敷市玉島乙島4030","086-522-4141"
"http://med-tsuyama.or.jp/medical/665","岡山県","医療法人","大谷病院",48,"岡山県津山市田町33","0868-22-9381"
"http://www.ohta-hp.com/","岡山県","医療法人","太田病院",60,"岡山県新見市西方426","0867-72-0214"
"http://oomotohosp.jp/","岡山県","医療法人","おおもと病院",51,"岡山県岡山市北区大元1-1-5","086-241-6888"
"http://www.kajikihp.or.jp/","岡山県","医療法人","梶木病院",62,"岡山県岡山市北区西花尻1231－1","086-293-3355"
"http://sweet-town.jp/","岡山県","医療法人","倉敷スイートホスピタル",196,"岡山県倉敷市中庄3542-1","086-463-7111"
"http://www.seiwakai-net.or.jp/daiichi","岡山県","医療法人","倉敷第一病院",191,"岡山県倉敷市老松町5-3-10","086-424-1000"
"http://www.shigei.or.jp/smrh/","岡山県","医療法人","重井医学研究所附属病院",198,"岡山県岡山市南区山田2117","086-282-5311"
"http://www.shigei.or.jp/shigei/","岡山県","医療法人","しげい病院",256,"岡山県倉敷市幸町2-30","086-422-3655"
"https://www.tairahos.or.jp","岡山県","医療法人","平病院",89,"岡山県和気郡和気町尺所438","0869-93-1155"
"www.tamasima-ch.or.jp/","岡山県","医療法人","玉島中央病院",122,"岡山県倉敷市玉島阿賀崎2-1-1","086-526-8111"
"http://www.kct.ne.jp/~matuda/","岡山県","医療法人","松田病院",135,"岡山県倉敷市鶴形1-3-10","086-422-3550"
"http://mizu-1.jp/","岡山県","医療法人","水島第一病院",199,"岡山県倉敷市神田2-3-33","086-444-5333"
"https://www.kaigokensaku.mhlw.go.jp/33/index.php?action_kouhyou_detail_030_kihon=true&JigyosyoCd=3313710208-00&ServiceCd=230","岡山県","医療法人","美作中央病院",110,"岡山県美作市明見357-1","0868-72-0461"
"http://www.kasaoka-d-hp.or.jp","岡山県","特定医療法人","笠岡第一病院",148,"岡山県笠岡市横島1945","0865-67-0211"
"http://konkohp.jp/","岡山県","特定医療法人","金光病院",147,"岡山県浅口市金光町占見新田740","0865-42-3211"
"http://nchp.jp","岡山県","特定医療法人","新見中央病院",115,"岡山県新見市新見827-1","0867-72-2110"
"http://www.ryusoh.or.jp","岡山県","特定医療法人","竜操整形外科病院",111,"岡山県岡山市中区藤原21-1","086-273-1233"
"http://www.watanabe-byouin.or.jp/","岡山県","特定医療法人","渡辺病院",88,"岡山県新見市高尾2278-1","0867-72-2123"
"http://www.isshin.or.jp/","岡山県","社会医療法人","岡村一心堂病院",152,"岡山県岡山市東区西大寺南2-1-7","086-942-9919"
"http://www.kohjin.ne.jp/","岡山県","社会医療法人","岡山中央病院",162,"岡山県岡山市北区伊島北町6-3","086-252-3221"
"http://www.heisei.or.jp","岡山県","社会医療法人","倉敷平成病院",220,"岡山県倉敷市老松町4-3-38","086-427-1111"
"http://www.kurareha.com/krh/00top/top.html","岡山県","社会医療法人","倉敷リハビリテーション病院",155,"岡山県倉敷市笹沖21","086-421-3311"
"http://www.kousei-hp.or.jp/","岡山県","社会医療法人","光生病院",198,"岡山県岡山市北区厚生町3-8-35","086-222-6806"
"http://suiwakai-mch.or.jp","岡山県","社会医療法人","水島中央病院",155,"岡山県倉敷市水島青葉町4-5","086-444-3311"
"https://h.kawasaki-m.ac.jp/","岡山県","私立学校法人","川崎医科大学附属病院",1182,"岡山県倉敷市松島577","086-462-1111"
"http://www.jidouin.jp/","岡山県","社会福祉法人","旭川荘療育・医療センター",422,"岡山県岡山市北区祇園866","086-275-8555"
"http://www.okayama-hakuaikai.or.jp","岡山県","社会福祉法人","岡山博愛会病院",171,"岡山県岡山市中区江崎456-2","086-274-8101"
"http://www.mizukyo.jp","岡山県","医療生協","水島協同病院",282,"岡山県倉敷市水島南春日町1-1","086-444-3211"
"http://www.junpukai.or.jp","岡山県","その他法人","旭ヶ丘病院",60,"岡山県岡山市北区万成東町3-1","086-252-1185"
"http://kawada.or.jp","岡山県","その他法人","河田病院",640,"岡山県岡山市北区富町2-15-21","086-252-1231"
"http://www.fkmc.or.jp","岡山県","その他法人","倉敷成人病センター",269,"岡山県倉敷市白楽町250","086-422-2111"
"http://www.sekizen.or.jp","岡山県","その他法人","積善病院",295,"岡山県津山市一方140","0868-22-3166"
"http://www.tch.or.jp/","岡山県","その他法人","津山中央病院",515,"岡山県津山市川崎1756","0868-21-8111"
"http://www.kyouaikai.or.jp/","岡山県","その他法人","芳野病院",110,"岡山県苫田郡鏡野町吉原312","0868-54-0312"
"http://www.kure-nh.go.jp/","広島県","独立行政法人国立病院機構","呉医療センター",700,"広島県呉市青山町3-1","0823-22-3111"
"http://www.hiro-nishi-nh.jp/","広島県","独立行政法人国立病院機構","広島西医療センター",440,"広島県大竹市玖波4-1-1","0827-57-7151"
"http://www.fukuyama-hosp.go.jp/","広島県","独立行政法人国立病院機構","福山医療センター",350,"広島県福山市沖野上町4-14-17","084-922-0001"
"http://www.chugokuh.johas.go.jp/","広島県","独立行政法人労働者健康安全機構","中国労災病院",410,"広島県広島県呉市広多賀谷１丁目５－１","0823-72-7171"
"http://www.serachuo-hp.jp/","広島県","市町村","公立世羅中央病院",155,"広島県世羅郡世羅町大字本郷918-3","0847-22-2577"
"http://www.mitsugibyouin.com","広島県","市町村","公立みつぎ総合病院",240,"広島県尾道市御調町市124","0848-76-1111"
"http://www.miyoshi-central-hospital.jp","広島県","市町村","市立三次中央病院",350,"広島県三次市東酒屋町10531","0824-65-0101"
"http://www.asa-hosp.city.hiroshima.jp/","広島県","地方独立行政法人","広島市立安佐市民病院",527,"広島県広島市安佐北区可部南2-1-1","082-815-5211"
"http://www.city-hosp.naka.hiroshima.jp/","広島県","地方独立行政法人","広島市立広島市民病院",743,"広島県広島市中区基町7-33","082-221-2291"
"http://soriha-hiroshima.jp/","広島県","地方独立行政法人","広島市立リハビリテーション病院",100,"広島県広島市安佐南区伴南1-39-1","082-848-8001"
"http://shimin.fuchuhp.jp/","広島県","地方独立行政法人","府中市民病院",150,"広島県府中市鵜飼町555-3","0847-45-3300"
"http://www.shobara.jrc.or.jp/","広島県","日赤","総合病院庄原赤十字病院",300,"広島県庄原市西本町2-7-10","0824-72-3111"
"http://mihara.jrc.or.jp/","広島県","日赤","総合病院　三原赤十字病院",226,"広島県三原市東町2-7-1","0848-64-8111"
"http://www.hiroshima-med.jrc.or.jp/","広島県","日赤","広島赤十字・原爆病院",565,"広島県広島市中区千田町1-9-6","082-241-3111"
"http://www.saiseikai-kure.jp","広島県","済生会","済生会呉病院",150,"広島県呉市三条2-1-13","0823-21-1601"
"http://www.saiseikai.com","広島県","済生会","済生会広島病院",312,"広島県安芸郡坂町北新地2-3-10","082-884-2566"
"http://onomichi-gh.jp/","広島県","厚生連","尾道総合病院",393,"広島県尾道市平原1-10-23","0848-22-8111"
"http://www.hirobyo.jp/","広島県","厚生連","ＪＡ広島総合病院",531,"広島県廿日市市地御前1-3-3","0829-36-3111"
"http://yoshida-gene-hospi.jp/","広島県","厚生連","吉田総合病院",340,"広島県安芸高田市吉田町吉田3666","0826-42-0636"
"http://www.kure-kyosai.jp/","広島県","共済組合及び連合会","呉共済病院",440,"広島県呉市西中央2-3-28","0823-22-2111"
"http://www.k3.dion.ne.jp/~tdu-hp/","広島県","共済組合及び連合会","呉共済病院忠海分院",44,"広島県竹原市忠海中町2-2-45","0846-26-0250"
"http://www.kouritu-cch.jp","広島県","共済組合及び連合会","中国中央病院",277,"広島県福山市御幸町大字上岩成148-13","084-970-2121"
"http://www.kkrhiroshimakinen-hp.org/","広島県","共済組合及び連合会","広島記念病院",200,"広島県広島市中区本川町1-4-3","082-292-1271"
"http://www.yoshijima-hosp.jp","広島県","共済組合及び連合会","吉島病院",199,"広島県広島市中区吉島東3-2-33","082-241-2167"
"http://www.amano-reha.com/","広島県","医療法人","アマノリハビリテーション病院",120,"広島県廿日市市陽光台5-9","0829-37-0800"
"http://www.arakihp.jp","広島県","医療法人","荒木脳神経外科病院",110,"広島県広島市西区庚午北2-8-7","082-272-1114"
"http://www.seifu.or.jp","広島県","医療法人","五日市記念病院",180,"広島県広島市佐伯区倉重1-95","082-924-2211"
"http://info@otagawa-hp.com","広島県","医療法人","太田川病院",214,"広島県広島市東区戸坂千足1-21-25","082-220-0221"
"http://www.kajikawa.or.jp","広島県","医療法人","梶川病院",88,"広島県広島市西区天満町8-7","082-231-1131"
"http://www.m-meiwakai.jp","広島県","医療法人","北広島病院",55,"広島県山県郡北広島町壬生433-4","0826-72-2050"
"http://www.kure-nakadori.jp","広島県","医療法人","呉中通病院",123,"広島県呉市中通1-3-8","0823-22-2510"
"http://www.sanyo.or.jp","広島県","医療法人","山陽病院",82,"広島県福山市野上町2-8-2","084-923-1133"
"http://www.jrhh.or.jp/","広島県","医療法人","JR広島病院",275,"広島県広島市東区二葉の里3-1-36","082-262-1170"
"http://www.shimura.or.jp","広島県","医療法人","シムラ病院",116,"広島県広島市中区舟入町3-13","082-294-5151"
"http://www1.megaegg.ne.jp/~sunami/","広島県","医療法人","須波宗斉会病院",70,"広島県三原市須波ハイツ2-3-10","0848-69-1888"
"http://www.jinyoukai.or.jp/","広島県","医療法人","たかの橋中央病院",106,"広島県広島市中区国泰寺町2-4-16","082-242-1515"
"http://www.chokyudo-nomura.or.jp/","広島県","医療法人","長久堂野村病院",79,"広島県広島市安佐北区可部南4-17-30","082-815-2882"
"http://www.nagasaki-hp.jp","広島県","医療法人","長崎病院",175,"広島県広島市西区横川新町3-11","082-208-5801"
"http://www.welnet.jp","広島県","医療法人","西広島リハビリテーション病院",139,"広島県広島市佐伯区三宅6-265","082-921-3230"
"http://www.medical-park.jp","広島県","医療法人","野村病院",106,"広島県広島市安佐南区祇園2-42-14","082-875-1111"
"http://www.rakuseikai.jp","広島県","医療法人","馬場病院",80,"広島県竹原市下野町1744","0846-22-2071"
"http://www.icy.or.jp","広島県","医療法人","原田病院",120,"広島県広島市佐伯区海老山町7-10","082-923-5161"
"http://www.hibino.or.jp/","広島県","医療法人","日比野病院",146,"広島県広島市安佐南区伴東7-9-2","082-848-2357"
"http://ph.wadoukai.jp/","広島県","医療法人","広島パークヒル病院",114,"広島県広島市西区田方2-16-45","082-274-1600"
"http://www.fukuyamajousei.jp/","広島県","医療法人","福山城西病院",60,"広島県福山市西町2-11-36","084-926-0606"
"http://www.jojokai.or.jp/","広島県","医療法人","福山第一病院",132,"広島県福山市南蔵王町5-14-5","084-943-7171"
"http://www.wakokai.jp/","広島県","医療法人","ふたば病院",208,"広島県呉市広白石4-7-22","0823-70-0555"
"http://matsuishi-hp.or.jp/","広島県","医療法人","松石病院",58,"広島県広島市安芸区船越南3-23-3","082-823-0003"
"http://www.matsuoka.or.jp/","広島県","医療法人","松岡病院",51,"広島県福山市宝町5-32","084-923-0385"
"http://mihara-matuohp.or.jp/","広島県","医療法人","松尾内科病院",110,"広島県三原市城町3-7-1","0848-63-5088"
"http://www.motonaga.or.jp/","広島県","医療法人","本永病院",182,"広島県東広島市西条岡町8-13","082-423-2666"
"http://www.yasudabyouin.com/","広島県","医療法人","安田病院",153,"広島県竹原市下野町3136","0846-22-6523"
"http://www.tsuchiya-hp.jp/","広島県","特定医療法人","土谷総合病院",394,"広島県広島市中区中島町3-30","082-243-9191"
"http://www.jinkokai.jp/","広島県","特定医療法人","本郷中央病院",137,"広島県三原市下北方1-7-30","0848-86-6780"
"http://inokuchi.or.jp/","広島県","社会医療法人","井野口病院",188,"広島県東広島市西条土与丸6-1-91","082-422-3711"
"http://kambara-hp.sakura.ne.jp/","広島県","社会医療法人","神原病院",115,"広島県福山市赤坂町赤坂1313","084-951-1007"
"http://kohsei-hp.jp/","広島県","社会医療法人","興生総合病院",323,"広島県三原市円一町2-5-1","0848-63-5500"
"http://www.teraoka-hosp.jp/","広島県","社会医療法人","寺岡記念病院",263,"広島県福山市新市町新市37","0847-52-3140"
"http://www.shouwa.or.jp/","広島県","社会医療法人","脳神経センター　大田記念病院",213,"広島県福山市沖野上町3-6-28","084-931-8650"
"http://www.hch.coop/hch/saeki/saeki.htm","広島県","医療生協","生協さえき病院",114,"広島県広島市佐伯区八幡東3-11-29","082-926-4511"
"http://www.hiroshimairyo.or.jp/","広島県","医療生協","広島共立病院",186,"広島県広島市安佐南区中須2-20-20","082-879-1111"
"http://www.hch.coop/fukushima/","広島県","医療生協","福島生協病院",165,"広島県広島市西区福島町1-24-7","082-292-3171"
"http://hospital.mazda.co.jp","広島県","会社","マツダ病院",270,"広島県安芸郡府中町青崎南2-15","082-565-5000"
"http://www.hosp.go.jp/~kanmon/","山口県","独立行政法人国立病院機構","関門医療センター",400,"山口県下関市長府外浦町1-1","083-241-1199"
"http://yanai-hosp.jp/","山口県","独立行政法人国立病院機構","柳井医療センター",280,"山口県柳井市伊保庄95","0820-27-0211"
"http://www.yamaguchih.johas.go.jp/","山口県","独立行政法人労働者健康安全機構","山口労災病院",313,"山口県山陽小野田市小野田1315-4","0836-83-2881"
"http://shimonoseki.jcho.go.jp/","山口県","独立行政法人地域医療機能推進機構","下関医療センター",315,"山口県下関市上新地町3-3-8","083-231-5811"
"http://tokuyama.jcho/go.jp","山口県","独立行政法人地域医療機能推進機構","徳山中央病院",519,"山口県周南市孝田町1-1","0834-28-4411"
"https://sanyo-onoda-city-hosp.jp/","山口県","市町村","山陽小野田市民病院",215,"山口県山陽小野田市大字東高泊1863-1","0836-83-2355"
"http://www.city-hp.or.jp/","山口県","市町村","周南市立新南陽市民病院",150,"山口県周南市宮の前2-3-15","0834-61-2500"
"http://www.hagicvhp.jp/","山口県","市町村","萩市民病院",100,"山口県萩市大字椿3460-3","0838-25-1200"
"http://hikari-hosp.jp/","山口県","市町村","光市立光総合病院",210,"山口県光市光ケ丘6-1","0833-72-1000"
"https://shimonosekicity-hosp.jp/","山口県","地方独立行政法人","下関市立市民病院",436,"山口県下関市向洋町一丁目１３番１号","083-231-4111"
"http://www.ymghp.jp","山口県","地方独立行政法人","山口県立総合医療センター",504,"山口県防府市大字大崎１００７７番地","0835-22-4411"
"http://www.onoda-redcross-hosp.jp","山口県","日赤","小野田赤十字病院",132,"山口県山陽小野田市大字小野田3700","0836-88-0221"
"http://www.yamaguchi-redcross.jp","山口県","日赤","山口赤十字病院",427,"山口県山口市八幡馬場53-1","083-923-0111"
"https://www.simo.saiseikai.or.jp/","山口県","済生会","山口県済生会下関総合病院",373,"山口県下関市安岡町8-5-1","083-262-2300"
"http://www.toyoura-saiseikai.jp/","山口県","済生会","山口県済生会豊浦病院",275,"山口県下関市豊浦町大字小串10007-3","083-774-0511"
"http://www.yamaguchi-saiseikai.jp/","山口県","済生会","山口県済生会山口総合病院",310,"山口県山口市緑町2-11","083-901-6111"
"http://saiseikai-care-y.jp/","山口県","済生会","山口県済生会湯田温泉病院",142,"山口県山口市朝倉町4-55","083-932-3311"
"http://ogoridaiichi.jp","山口県","厚生連","小郡第一総合病院",182,"山口県山口市小郡下郷862-3","083-972-0333"
"http:www.hsp-shuto.jp/","山口県","厚生連","周東総合病院",360,"山口県柳井市古開作1000-1","0820-22-3456"
"http://www.nagato-hp.jp","山口県","厚生連","長門総合病院",309,"山口県長門市東深川85","0837-22-2220"
"http://www.kyoai.or.jp","山口県","医療法人","阿知須共立病院",135,"山口県山口市阿知須4841-1","0836-65-2200"
"http://www.ajisudohjin.com","山口県","医療法人","阿知須同仁病院",138,"山口県山口市阿知須4241-4","0836-65-5555"
"http://www.ube-hp.or.jp/","山口県","医療法人","医療法人社団宇部興産中央病院",396,"山口県宇部市西岐波750","0836-51-9286"
"http://www.hp.chofu-hp.or.jp","山口県","医療法人","医療法人　長府病院",60,"山口県下関市長府中之町2-4","083-245-1131"
"http://www.kouki-hospital.jp/","山口県","医療法人","光輝病院",920,"山口県熊毛郡平生町佐賀鳩ヶ峯2-77","0820-58-1111"
"http://sasaki-geka.jp/","山口県","医療法人","佐々木外科病院",54,"山口県山口市泉都町9-13","083-923-8811"
"http://zenshinkai.sakura.ne.jp/","山口県","医療法人","全眞会病院",108,"山口県萩市山田西沖田4807-3","0838-22-4106"
"http://www.tsushimi.jp","山口県","医療法人","都志見病院",234,"山口県萩市大字江向413-1","0838-22-2811"
"http://www.houkankai.com/","山口県","医療法人","豊関会記念病院",57,"山口県下関市長府江下町2番10号","083-245-2222"
"http://www.mitajiri.net/","山口県","医療法人","三田尻病院",144,"山口県防府市お茶屋町3-27","0835-22-1110"
"http://www.akanekai-showa.com/","山口県","特定医療法人","昭和病院",338,"山口県下関市汐入町35-1","083-231-3888"
"http://www.onaka.or.jp/","山口県","社会医療法人","尾中病院",180,"山口県宇部市寿町1-3-28","0836-31-2133"
"http://shunan-kinen.jp","山口県","社会医療法人","周南記念病院",250,"山口県下松市生野屋南1-10-1","0833-45-3330"
"http://www.hofu-icho.or.jp/","山口県","その他法人","防府胃腸病院",120,"山口県防府市駅南町14-33","0835-22-3339"
"http://www.tamaki-hp.jp/","山口県","個人","玉木病院",151,"山口県萩市瓦町1","0838-22-0030"
"http://www.etokushima-mc.jp/","徳島県","独立行政法人国立病院機構","東徳島医療センター",330,"徳島県板野郡板野町大寺字大向北1-1","088-672-1171"
"http://www.tph.gr.jp/","徳島県","都道府県","徳島県立中央病院",460,"徳島県徳島県徳島市蔵本町１丁目１０－３","088-631-7151"
"http://www.miyoshi-hosp.jp","徳島県","都道府県","徳島県立三好病院",220,"徳島県三好市池田町シマ815-2","0883-72-1131"
"http://naruto-hsp.jp","徳島県","地方独立行政法人","徳島県鳴門病院",307,"徳島県鳴門市撫養町黒崎字小谷32","088-683-0011"
"http://www.tokushima-med.jrc.or.jp","徳島県","日赤","徳島赤十字病院",405,"徳島県小松島市小松島町字井利ノ口103番","0885-32-2555"
"http://www.itsuki-hp.jp/","徳島県","医療法人","伊月病院",89,"徳島県徳島市徳島町2-54","088-622-1117"
"http://www.nmt.ne.jp/~nagioo/","徳島県","医療法人","沖の洲病院",33,"徳島県徳島市城東町1-8-8","088-622-7111"
"http://www.kameihospital.com/","徳島県","医療法人","亀井病院",42,"徳島県徳島市八万町寺山231","088-668-1177"
"http://www.sekishinkan.or.jp","徳島県","医療法人","碩心館病院",82,"徳島県小松島市江田町字大江田44-1","0885-32-3555"
"http://hakuaihp.jp","徳島県","医療法人","博愛記念病院",210,"徳島県徳島市勝占町惣田9","088-669-2166"
"http://www.mikamotanakahp.ecnet.jp","徳島県","医療法人","三加茂田中病院",192,"徳島県三好郡東みよし町加茂1883-4","0883-82-3700"
"http://www.shikoku-med.jp/","香川県","独立行政法人国立病院機構","四国こどもとおとなの医療センター",689,"香川県善通寺市仙遊町2-1-1","0877-62-1000"
"http://www.kagawah.johas.go.jp/","香川県","独立行政法人労働者健康安全機構","香川労災病院",404,"香川県丸亀市城東町3-3-1","0877-23-3111"
"http://ritsurin.jcho.go.jp/","香川県","独立行政法人地域医療機能推進機構","りつりん病院",199,"香川県高松市栗林町3-5-9","087-862-3171"
"http://www.chp-kagawa.jp/","香川県","都道府県","香川県立中央病院",531,"香川県高松市朝日町1-2-1","087-811-3333"
"http://www.city.sakaide.lg.jp/site/sakaide-hospital/","香川県","市町村","坂出市立病院",194,"香川県坂出市寿町3-1-2","0877-46-5131"
"http://www.city.sanuki.kagawa.jp/hospital/","香川県","市町村","さぬき市民病院",179,"香川県さぬき市寒川町石田東甲387-1","0879-43-2521"
"http://www.takamatsu-municipal-hospital.jp/","香川県","市町村","高松市立みんなの病院",305,"香川県高松市仏生山町甲847-1","087-813-7171"
"http://www.mitoyo-hosp.jp","香川県","市町村","三豊総合病院",482,"香川県観音寺市豊浜町姫浜708","0875-52-3366"
"http://www.takamatsu.jrc.or.jp","香川県","日赤","高松赤十字病院",576,"香川県高松市番町4-1-3","087-831-7101"
"http://www.saiseikai-kagawa.jp/","香川県","済生会","香川県済生会病院",198,"香川県高松市多肥上町1331-1","087-868-1551"
"http://www.takinomiya-hp.com/","香川県","厚生連","滝宮総合病院",191,"香川県綾歌郡綾川町滝宮486","087-876-1145"
"http://www.yashima-hp.com/","香川県","厚生連","屋島総合病院",279,"香川県高松市屋島西町2105-17","087-841-9141"
"http://www.kkr-ta-hp.gr.jp/","香川県","共済組合及び連合会","高松病院",179,"香川県高松市天神前4-18","087-861-3261"
"http://www.utz.or.jp/","香川県","医療法人","宇多津病院",38,"香川県綾歌郡宇多津町浜五番丁66-1","0877-56-7777"
"http://www.eisei-hp.or.jp","香川県","医療法人","永生病院",40,"香川県仲多度郡まんのう町買田221-3","0877-73-3300"
"http://www.obayashihp.or.jp/","香川県","医療法人","キナシ大林病院",254,"香川県高松市鬼無町藤井435-1","087-881-3631"
"http://www.kuwaya.or.jp","香川県","医療法人","クワヤ病院",73,"香川県高松市塩屋町1-4","087-851-5208"
"http://www.junshinkai.com/","香川県","医療法人","善通寺前田病院",46,"香川県善通寺市中村町894-1","0877-63-3131"
"http://wafukai-hashimoto.jp","香川県","医療法人","橋本病院",156,"香川県三豊市山本町財田西902番地1","0875-63-3311"
"http://www.jyujin-mmc.jp","香川県","医療法人","まるがめ医療センター",300,"香川県丸亀市津森町219","0877-23-5555"
"http://www.mitani-fujita-hp.jp/","香川県","医療法人","ミタニ病院",85,"香川県高松市三谷町1680番地1","087-864-8778"
"http://www.kaisei.or.jp/","香川県","社会医療法人","総合病院回生病院",398,"香川県坂出市室町3-5-28","0877-46-1011"
"http://sakaide-martinhp.jp/","香川県","その他法人","聖マルチン病院",196,"香川県坂出市谷町1-4-13","0877-46-5195"
"http://www.miyake.or.jp","香川県","その他法人","附属三宅リハビリテーション病院",61,"香川県高松市天神前5番5号","087-831-2101"
"http://www.yoshimine.com","香川県","個人","整形外科吉峰病院",60,"香川県高松市番町1-4-13","087-851-8775"
"http://www.ehimeh.johas.go.jp/","愛媛県","独立行政法人労働者健康安全機構","愛媛労災病院",199,"愛媛県新居浜市南小松原町13-27","0897-33-6191"
"http://uwajima.jcho.go.jp/","愛媛県","独立行政法人地域医療機能推進機構","宇和島病院",199,"愛媛県宇和島市賀古町2-1-37","0895-22-5616"
"http://www.eph.pref.ehime.jp/epch/","愛媛県","都道府県","愛媛県立中央病院",827,"愛媛県松山市春日町83","089-947-1111"
"https://www.city.uwajima.ehime.jp/site/h-tusima/","愛媛県","市町村","宇和島市立津島病院",128,"愛媛県宇和島市津島町高田丙15番地","0895-32-2011"
"https://www.city.uwajima.ehime.jp/site/yoshida-hospital/","愛媛県","市町村","宇和島市立吉田病院",144,"愛媛県宇和島市吉田町北小路甲217","0895-52-0611"
"http://www.shuso-hospital.jp/","愛媛県","市町村","西条市立周桑病院",185,"愛媛県西条市壬生川131","0898-64-2630"
"http://www.uwajima-mh.jp","愛媛県","市町村","市立宇和島病院",435,"愛媛県宇和島市御殿町1-1","0895-25-1111"
"http://yawatahama-cgh.jp/","愛媛県","市町村","市立八幡浜総合病院",256,"愛媛県八幡浜市大平1-638","0894-22-3211"
"http://www.matsuyama.jrc.or.jp/","愛媛県","日赤","松山赤十字病院",632,"愛媛県松山市文京町1","089-924-1111"
"http://www.imabari.saiseikai.or.jp/imabari2/","愛媛県","済生会","済生会今治第二病院",30,"愛媛県今治市北日吉町1-7-43","0898-23-0100"
"http://www.imabari.saiseikai.or.jp/","愛媛県","済生会","済生会今治病院",191,"愛媛県今治市喜田村7-1-6","0898-47-2500"
"http://www.saiseikaisaijo.jp","愛媛県","済生会","済生会西条病院",150,"愛媛県西条市朔日市269-1","0897-55-5100"
"http://db.matsuyama.saiseikai.or.jp/","愛媛県","済生会","済生会松山病院",199,"愛媛県松山市山西町880-2","089-951-6111"
"http://www.shikoku-ctr-hsp.jp","愛媛県","共済組合及び連合会","四国中央病院",275,"愛媛県四国中央市川之江町2233","0896-58-3515"
"http://www.sbh.gr.jp/","愛媛県","医療法人","住友別子病院",360,"愛媛県新居浜市王子町3-1","0897-37-7111"
"http://www.m-joto-hsp.com/","愛媛県","医療法人","松山城東病院",90,"愛媛県松山市松末2-19-36","089-943-7717"
"http://www.matsuyama-daiichi.jp","愛媛県","医療法人","松山第一病院",70,"愛媛県松山市久万ノ台282-2","089-924-6878"
"http://www.yu-wakai.or.jp/","愛媛県","医療法人","松山西病院",102,"愛媛県松山市富久町360-1","089-972-3355"
"http://www.tensinkai.or.jp/","愛媛県","医療法人","南高井病院",353,"愛媛県松山市南高井町333","089-976-7777"
"http://www.minami-hp.or.jp","愛媛県","医療法人","南松山病院",242,"愛媛県松山市朝生田町1-3-10","089-941-8255"
"http://kato-hp.jp/","愛媛県","特定医療法人","加戸病院",92,"愛媛県喜多郡内子町内子771","0893-44-5500"
"http://www.saijo-hospital.jp/","愛媛県","特定医療法人","西条市民病院",101,"愛媛県西条市小松町妙口甲1521","0898-72-4111"
"http://www.oozuchuo-hsp.jp","愛媛県","社会医療法人","大洲中央病院",182,"愛媛県大洲市東大洲5","0893-24-4551"
"http://www.saijo-c-hospital.jp","愛媛県","社会医療法人","西条中央病院",242,"愛媛県西条市朔日市804","0897-56-0300"
"http://hito-medical.jp","愛媛県","社会医療法人","ＨＩＴＯ病院",257,"愛媛県四国中央市上分町788-1","0896-58-2222"
"http://www.murakami-kinen.or.jp/","愛媛県","社会医療法人","村上記念病院",199,"愛媛県西条市大町739","0897-56-2300"
